

Servicio Meteorológico Nacional
Red: SMN
Estación: ESCNALCIENCIASBIOLOGICAS
Estado: Ciudad de México
Municipio: Miguel Hidalgo
Latitud (N): 19.45361111
Longitud (O): -99.17111111
Altitud: 2262

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2020-05-13 01:50:00,2020-05-13 06:50:00,154.0,158.0,4,5.1,17.6,53,779.9,0,0,
2020-05-13 01:40:00,2020-05-13 06:40:00,141.0,146.0,4.4,5.6,17.7,52,779.9,0,0,
2020-05-13 01:30:00,2020-05-13 06:30:00,138.0,99.0,3,3.9,17.8,51,780,0,0,
2020-05-13 01:20:00,2020-05-13 06:20:00,94.0,87.0,5.5,8.5,17.9,50,780.1,0,0,
2020-05-13 01:10:00,2020-05-13 06:10:00,288.0,245.0,6.6,11.4,18.1,49,780.1,0,0,
2020-05-13 01:00:00,2020-05-13 06:00:00,256.0,239.0,7.5,10.8,18.3,48,780.1,0,0,
2020-05-13 00:50:00,2020-05-13 05:50:00,266.0,275.0,6.9,9.7,18.6,46,780.1,0,0,
2020-05-13 00:40:00,2020-05-13 05:40:00,242.0,247.0,8.8,10.8,18.9,45,780,0,0,
2020-05-13 00:30:00,2020-05-13 05:30:00,240.0,236.0,7.7,11.4,19,45,780,0,0,
2020-05-13 00:20:00,2020-05-13 05:20:00,236.0,216.0,5.9,11.4,19.3,44,780.1,0,0,
2020-05-13 00:10:00,2020-05-13 05:10:00,214.0,214.0,8.7,13.1,19.6,43,780,0,0,
2020-05-13 00:00:00,2020-05-13 05:00:00,198.0,200.0,9.8,17.2,19.5,43,779.8,0,0,
2020-05-12 23:50:00,2020-05-13 04:50:00,181.0,189.0,7.8,12.5,19.7,43,779.7,0,0,
2020-05-12 23:40:00,2020-05-13 04:40:00,175.0,175.0,7.3,12.5,19.9,43,779.7,0,0,
2020-05-12 23:30:00,2020-05-13 04:30:00,170.0,177.0,8.1,16.6,20,42,779.7,0,0,
2020-05-12 23:20:00,2020-05-13 04:20:00,172.0,156.0,7.9,13.7,20.1,42,779.6,0,0,
2020-05-12 23:10:00,2020-05-13 04:10:00,175.0,171.0,7.6,16,20.3,41,779.5,0,0,
2020-05-12 23:00:00,2020-05-13 04:00:00,175.0,165.0,8.5,12.5,20.4,41,779.5,0,0,
2020-05-12 22:50:00,2020-05-13 03:50:00,184.0,181.0,6.6,10.2,20.5,41,779.4,0,0,
2020-05-12 22:40:00,2020-05-13 03:40:00,173.0,159.0,8.3,14.9,20.7,40,779.3,0,0,
2020-05-12 22:30:00,2020-05-13 03:30:00,176.0,180.0,9.2,13.7,20.8,40,779.2,0,0,
2020-05-12 22:20:00,2020-05-13 03:20:00,180.0,206.0,10.8,20,20.9,39,779.1,0,0,
2020-05-12 22:10:00,2020-05-13 03:10:00,165.0,174.0,10.3,21.2,21,39,779.1,0,0,
2020-05-12 22:00:00,2020-05-13 03:00:00,164.0,181.0,9.5,13.7,21.2,39,779.1,0,0,
2020-05-12 21:50:00,2020-05-13 02:50:00,167.0,152.0,9.5,15.4,21.4,38,779.1,0,0,
2020-05-12 21:40:00,2020-05-13 02:40:00,168.0,174.0,9.2,14.3,21.6,38,779,0,0,
2020-05-12 21:30:00,2020-05-13 02:30:00,177.0,160.0,10.6,16.6,21.7,37,779,0,0,
2020-05-12 21:20:00,2020-05-13 02:20:00,182.0,183.0,8.4,16,21.9,37,778.9,0,0,
2020-05-12 21:10:00,2020-05-13 02:10:00,173.0,182.0,9.8,18.9,22.1,36,778.8,0,0,
2020-05-12 21:00:00,2020-05-13 02:00:00,175.0,184.0,9.1,14.9,22.2,36,778.8,0,0,
2020-05-12 20:50:00,2020-05-13 01:50:00,171.0,192.0,8.6,14.3,22.4,36,778.6,0,0,
2020-05-12 20:40:00,2020-05-13 01:40:00,186.0,179.0,7.2,13.7,22.7,35,778.5,0,0,
2020-05-12 20:30:00,2020-05-13 01:30:00,182.0,188.0,8.6,14.9,23,35,778.4,0,0,
2020-05-12 20:20:00,2020-05-13 01:20:00,203.0,193.0,8.8,13.7,23.4,34,778.4,0,0,
2020-05-12 20:10:00,2020-05-13 01:10:00,213.0,234.0,10,16.6,23.6,34,778.3,0,0,
2020-05-12 20:00:00,2020-05-13 01:00:00,241.0,230.0,6.4,13.1,23.9,34,778.3,0,10,
2020-05-12 19:50:00,2020-05-13 00:50:00,214.0,252.0,7.8,14.3,24.1,34,778.2,0,40,
2020-05-12 19:40:00,2020-05-13 00:40:00,187.0,213.0,8.5,15.4,24.1,36,778.2,0,70,
2020-05-12 19:30:00,2020-05-13 00:30:00,160.0,189.0,5.8,14.3,24.1,45,778.2,0,84,
2020-05-12 19:20:00,2020-05-13 00:20:00,80.0,112.0,5.1,11.4,24.2,45,778.1,0,106,
2020-05-12 19:10:00,2020-05-13 00:10:00,117.0,77.0,3.9,6.2,24.2,45,778.1,0,136,
2020-05-12 19:00:00,2020-05-13 00:00:00,96.0,83.0,8,13.1,24.5,42,778,0,176,
2020-05-12 18:50:00,2020-05-12 23:50:00,176.0,230.0,6.2,9.7,24.5,34,778,0,204,
2020-05-12 18:40:00,2020-05-12 23:40:00,199.0,203.0,10.1,15.4,24.4,32,778.1,0,99,
2020-05-12 18:30:00,2020-05-12 23:30:00,175.0,217.0,10.2,18.3,24.3,33,778,0,124,
2020-05-12 18:20:00,2020-05-12 23:20:00,189.0,214.0,10.4,17.7,24.2,33,778,0,121,
2020-05-12 18:10:00,2020-05-12 23:10:00,173.0,160.0,11.3,22.9,24.1,33,777.9,0,102,
2020-05-12 18:00:00,2020-05-12 23:00:00,171.0,164.0,9,16.6,24,37,778,0,106,
2020-05-12 17:50:00,2020-05-12 22:50:00,134.0,134.0,8.7,15.4,23.8,43,778,0,105,
2020-05-12 17:40:00,2020-05-12 22:40:00,145.0,141.0,8.2,16,24,40,778,0,119,
2020-05-12 17:30:00,2020-05-12 22:30:00,126.0,127.0,9.2,14.9,23.9,39,778,0,129,
2020-05-12 17:20:00,2020-05-12 22:20:00,161.0,162.0,6.2,13.1,23.6,42,778.1,0,123,
2020-05-12 17:10:00,2020-05-12 22:10:00,135.0,132.0,12.5,18.3,23.4,43,778.2,0,129,
2020-05-12 17:00:00,2020-05-12 22:00:00,128.0,114.0,13.9,23.5,23.2,45,778.2,0,113,
2020-05-12 16:50:00,2020-05-12 21:50:00,125.0,120.0,18.4,27.5,23.2,45,778.3,0,90,
2020-05-12 16:40:00,2020-05-12 21:40:00,135.0,124.0,17.8,29.8,23.4,46,778.4,0,77,
2020-05-12 16:30:00,2020-05-12 21:30:00,130.0,123.0,18.3,37.9,24.2,44,778.3,0,76,
2020-05-12 16:20:00,2020-05-12 21:20:00,83.0,210.0,9.3,15.4,25.2,33,778.2,0,126,
2020-05-12 16:10:00,2020-05-12 21:10:00,74.0,29.0,7.9,13.7,25.7,32,778.3,0,484,
2020-05-12 16:00:00,2020-05-12 21:00:00,50.0,114.0,7.8,14.9,25.2,33,778.4,0,507,
2020-05-12 15:50:00,2020-05-12 20:50:00,127.0,125.0,11.5,16,25.4,32,778.6,0,343,
2020-05-12 15:40:00,2020-05-12 20:40:00,112.0,39.0,8.8,18.9,25.8,32,778.7,0,771,
2020-05-12 15:30:00,2020-05-12 20:30:00,134.0,131.0,8.3,15.4,25.7,33,778.8,0,954,
2020-05-12 15:20:00,2020-05-12 20:20:00,114.0,85.0,9.6,18.3,25.3,34,779,0,1002,
2020-05-12 15:10:00,2020-05-12 20:10:00,99.0,118.0,11.4,19.5,24.9,35,779.1,0,1027,
2020-05-12 15:00:00,2020-05-12 20:00:00,107.0,94.0,11.3,24.1,24.8,34,779.3,0,1026,
2020-05-12 14:50:00,2020-05-12 19:50:00,138.0,128.0,8.5,16.6,24.2,35,779.5,0,760,
2020-05-12 14:40:00,2020-05-12 19:40:00,69.0,29.0,9,16.6,24.3,35,779.6,0,506,
2020-05-12 14:30:00,2020-05-12 19:30:00,73.0,32.0,9.9,18.9,24.2,35,779.7,0,893,
2020-05-12 14:20:00,2020-05-12 19:20:00,81.0,107.0,9.2,14.9,23.8,36,779.9,0,652,
2020-05-12 14:10:00,2020-05-12 19:10:00,50.0,79.0,7.9,12.5,24.5,37,779.9,0,310,
2020-05-12 14:00:00,2020-05-12 19:00:00,24.0,24.0,7,14.9,25.1,36,780,0,545,
2020-05-12 13:50:00,2020-05-12 18:50:00,24.0,329.0,6.8,11.4,24.9,36,780.2,0,1091,
2020-05-12 13:40:00,2020-05-12 18:40:00,302.0,303.0,7.6,13.7,24.6,37,780.3,0,1131,
2020-05-12 13:30:00,2020-05-12 18:30:00,268.0,307.0,8,18.9,24.5,37,780.4,0,728,
2020-05-12 13:20:00,2020-05-12 18:20:00,329.0,261.0,7.8,14.3,24.3,38,780.5,0,906,
2020-05-12 13:10:00,2020-05-12 18:10:00,333.0,223.0,6.5,14.3,23.8,38,780.6,0,841,
2020-05-12 13:00:00,2020-05-12 18:00:00,261.0,253.0,10.9,19.5,23.7,39,780.7,0,987,
2020-05-12 12:50:00,2020-05-12 17:50:00,317.0,335.0,8.9,16,23.3,44,780.8,0,939,
2020-05-12 12:40:00,2020-05-12 17:40:00,344.0,310.0,8.2,17.2,23.4,44,780.9,0,1008,
2020-05-12 12:30:00,2020-05-12 17:30:00,275.0,259.0,6.9,13.7,23.6,43,781,0,1008,
2020-05-12 12:20:00,2020-05-12 17:20:00,167.0,183.0,7,14.9,23,46,781.2,0,1014,
2020-05-12 12:10:00,2020-05-12 17:10:00,290.0,262.0,10.6,16.6,22.8,46,781.4,0,1006,
2020-05-12 12:00:00,2020-05-12 17:00:00,60.0,300.0,5.6,18.9,22.8,47,781.4,0,960,
2020-05-12 11:50:00,2020-05-12 16:50:00,56.0,249.0,6.7,9.1,22.4,48,781.6,0,958,
2020-05-12 11:40:00,2020-05-12 16:40:00,259.0,290.0,6.2,10.8,22,49,781.6,0,923,
2020-05-12 11:30:00,2020-05-12 16:30:00,350.0,303.0,7.3,15.4,21.5,52,781.7,0,884,
2020-05-12 11:20:00,2020-05-12 16:20:00,9.0,347.0,7.1,12,21.2,54,781.7,0,861,
2020-05-12 11:10:00,2020-05-12 16:10:00,359.0,323.0,8.5,14.3,21.1,56,781.8,0,828,
2020-05-12 11:00:00,2020-05-12 16:00:00,15.0,17.0,5.8,14.3,20.8,60,781.8,0,809,
2020-05-12 10:50:00,2020-05-12 15:50:00,349.0,316.0,7.6,12,20.9,65,781.9,0,783,
2020-05-12 10:40:00,2020-05-12 15:40:00,334.0,298.0,4.5,8.5,20.7,65,782,0,756,
2020-05-12 10:30:00,2020-05-12 15:30:00,263.0,276.0,6.4,12.5,20.5,67,781.9,0,715,
2020-05-12 10:20:00,2020-05-12 15:20:00,200.0,92.0,3.8,6.8,19.7,71,781.9,0,675,
2020-05-12 10:10:00,2020-05-12 15:10:00,130.0,125.0,6.1,9.7,19.5,74,781.9,0,647,
2020-05-12 10:00:00,2020-05-12 15:00:00,88.0,72.0,4.2,7.9,19.4,79,782,0,598,
2020-05-12 09:50:00,2020-05-12 14:50:00,346.0,9.0,3,5.6,18.8,92,781.9,0,566,
2020-05-12 09:40:00,2020-05-12 14:40:00,9.0,4.0,5.3,9.1,18.3,96,781.8,0,523,
2020-05-12 09:30:00,2020-05-12 14:30:00,321.0,20.0,4.1,7.9,17.9,99,781.8,0,490,
2020-05-12 09:20:00,2020-05-12 14:20:00,12.0,353.0,6.1,9.1,17.6,100,781.7,0,448,
2020-05-12 09:10:00,2020-05-12 14:10:00,304.0,343.0,4.7,7.9,17.4,100,781.8,0,408,
2020-05-12 09:00:00,2020-05-12 14:00:00,310.0,298.0,5.3,9.1,17.2,100,781.8,0,372,
2020-05-12 08:50:00,2020-05-12 13:50:00,275.0,293.0,4.5,7.4,16.8,100,781.7,0,332,
2020-05-12 08:40:00,2020-05-12 13:40:00,274.0,266.0,4.1,7.4,16.2,100,781.7,0,289,
2020-05-12 08:30:00,2020-05-12 13:30:00,279.0,273.0,4.4,6.8,15.6,100,781.6,0,248,
2020-05-12 08:20:00,2020-05-12 13:20:00,268.0,262.0,5,7.4,14.9,100,781.5,0,210,
2020-05-12 08:10:00,2020-05-12 13:10:00,270.0,277.0,6.1,9.7,14.2,100,781.5,0,172,
2020-05-12 08:00:00,2020-05-12 13:00:00,266.0,269.0,6.8,10.2,13.7,99,781.5,0,133,
2020-05-12 07:50:00,2020-05-12 12:50:00,276.0,282.0,5.8,10.2,13.3,99,781.4,0,97,
2020-05-12 07:40:00,2020-05-12 12:40:00,275.0,298.0,4.9,6.8,12.9,99,781.3,0,58,
2020-05-12 07:30:00,2020-05-12 12:30:00,280.0,265.0,4.7,5.6,13,99,781.2,0,21,
2020-05-12 07:20:00,2020-05-12 12:20:00,239.0,249.0,4.7,6.2,12.9,99,781,0,13,
2020-05-12 07:10:00,2020-05-12 12:10:00,284.0,254.0,4,5.1,12.7,98,780.9,0,2,
2020-05-12 07:00:00,2020-05-12 12:00:00,283.0,290.0,3.8,5.1,12.8,99,780.9,0,0,
2020-05-12 06:50:00,2020-05-12 11:50:00,262.0,259.0,1.9,3.9,13,99,780.8,0,0,
2020-05-12 06:40:00,2020-05-12 11:40:00,223.0,223.0,4.3,6.8,13.1,99,780.6,0,0,
2020-05-12 06:30:00,2020-05-12 11:30:00,226.0,238.0,3.3,6.2,12.9,99,780.6,0,0,
2020-05-12 06:20:00,2020-05-12 11:20:00,255.0,255.0,5.9,7.9,12.8,97,780.6,0,0,
2020-05-12 06:10:00,2020-05-12 11:10:00,274.0,277.0,5.3,8.5,13,97,780.5,0,0,
2020-05-12 06:00:00,2020-05-12 11:00:00,296.0,311.0,5,7.4,13.2,97,780.5,0,0,
2020-05-12 05:50:00,2020-05-12 10:50:00,340.0,328.0,6.2,7.9,13.4,95,780.4,0,0,
2020-05-12 05:40:00,2020-05-12 10:40:00,262.0,348.0,2.2,4.5,13.5,97,780.4,0,0,
2020-05-12 05:30:00,2020-05-12 10:30:00,224.0,219.0,3.1,3.9,13.4,94,780.3,0,0,
2020-05-12 05:20:00,2020-05-12 10:20:00,267.0,220.0,1.8,3.3,13.3,96,780.3,0,0,
2020-05-12 05:10:00,2020-05-12 10:10:00,276.0,268.0,3.6,5.1,13.4,98,780.3,0,0,
2020-05-12 05:00:00,2020-05-12 10:00:00,306.0,334.0,4,7.4,13.7,98,780.3,0,0,
2020-05-12 04:50:00,2020-05-12 09:50:00,290.0,307.0,4.5,7.9,13.7,98,780.3,0,0,
2020-05-12 04:40:00,2020-05-12 09:40:00,215.0,235.0,1.9,2.8,13.8,98,780.3,0,0,
2020-05-12 04:30:00,2020-05-12 09:30:00,143.0,132.0,2.7,5.1,13.9,100,780.3,0,0,
2020-05-12 04:20:00,2020-05-12 09:20:00,125.0,118.0,3.8,5.1,13.9,100,780.4,0,0,
2020-05-12 04:10:00,2020-05-12 09:10:00,134.0,140.0,2.5,5.1,13.9,100,780.4,0,0,
2020-05-12 04:00:00,2020-05-12 09:00:00,206.0,244.0,2.3,3.9,13.9,100,780.4,0,0,
2020-05-12 03:50:00,2020-05-12 08:50:00,243.0,248.0,4.4,6.2,13.9,100,780.3,0,0,
2020-05-12 03:40:00,2020-05-12 08:40:00,199.0,209.0,3.8,5.6,14,100,780.3,0,0,
2020-05-12 03:30:00,2020-05-12 08:30:00,230.0,245.0,4.7,7.9,14.2,100,780.3,0,0,
2020-05-12 03:20:00,2020-05-12 08:20:00,221.0,256.0,4,7.4,14.4,100,780.4,0,0,
2020-05-12 03:10:00,2020-05-12 08:10:00,275.0,266.0,5.4,7.9,14.4,100,780.4,0,0,
2020-05-12 03:00:00,2020-05-12 08:00:00,248.0,267.0,4.8,7.4,14.6,100,780.5,0,0,
2020-05-12 02:50:00,2020-05-12 07:50:00,190.0,211.0,4.1,5.6,14.7,100,780.6,0,0,
2020-05-12 02:40:00,2020-05-12 07:40:00,228.0,222.0,4.6,5.6,14.8,100,780.7,0,0,
2020-05-12 02:30:00,2020-05-12 07:30:00,194.0,213.0,5.6,10.2,14.9,100,780.9,0,0,
2020-05-12 02:20:00,2020-05-12 07:20:00,228.0,227.0,7.2,9.7,14.8,100,781,0,0,
2020-05-12 02:10:00,2020-05-12 07:10:00,215.0,217.0,6.3,9.1,14.8,100,781,0,0,
2020-05-12 02:00:00,2020-05-12 07:00:00,189.0,177.0,5,6.2,14.9,100,781.1,0,0,
2020-05-12 01:50:00,2020-05-12 06:50:00,236.0,248.0,5.2,7.9,14.9,100,781.1,0,0,
2020-05-12 01:40:00,2020-05-12 06:40:00,258.0,253.0,7,9.7,15.1,100,781.1,0,0,
2020-05-12 01:30:00,2020-05-12 06:30:00,285.0,312.0,5.4,8.5,15.1,100,781.2,0,0,
2020-05-12 01:20:00,2020-05-12 06:20:00,268.0,265.0,6.2,8.5,15.2,100,781.3,0,0,
2020-05-12 01:10:00,2020-05-12 06:10:00,251.0,283.0,5.1,7.9,15.3,100,781.5,0,0,
2020-05-12 01:00:00,2020-05-12 06:00:00,285.0,294.0,5.8,9.1,15.3,100,781.6,0,0,
2020-05-12 00:50:00,2020-05-12 05:50:00,285.0,264.0,5.8,9.7,15.4,100,781.6,0,0,
2020-05-12 00:40:00,2020-05-12 05:40:00,279.0,270.0,6,9.1,15.5,100,781.6,0,0,
2020-05-12 00:30:00,2020-05-12 05:30:00,273.0,271.0,5.8,8.5,15.6,100,781.7,0,0,
2020-05-12 00:20:00,2020-05-12 05:20:00,259.0,279.0,4.6,6.8,15.7,100,781.8,0,0,
2020-05-12 00:10:00,2020-05-12 05:10:00,257.0,259.0,6.1,7.9,15.7,100,781.8,0,0,
2020-05-12 00:00:00,2020-05-12 05:00:00,262.0,249.0,4.6,6.8,15.6,100,781.8,0,0,
2020-05-11 23:50:00,2020-05-12 04:50:00,259.0,258.0,4,5.1,15.7,100,781.8,0,0,
2020-05-11 23:40:00,2020-05-12 04:40:00,251.0,251.0,3.6,5.1,15.7,100,781.7,0,0,
2020-05-11 23:30:00,2020-05-12 04:30:00,262.0,291.0,4.3,5.1,15.6,100,781.6,0,0,
2020-05-11 23:20:00,2020-05-12 04:20:00,316.0,326.0,4,5.6,15.6,100,781.6,0,0,
2020-05-11 23:10:00,2020-05-12 04:10:00,257.0,273.0,4.1,5.1,15.7,100,781.7,0,0,
2020-05-11 23:00:00,2020-05-12 04:00:00,189.0,215.0,3,5.1,15.6,100,781.6,0,0,
2020-05-11 22:50:00,2020-05-12 03:50:00,184.0,196.0,0,0,15.6,100,781.5,0,0,
2020-05-11 22:40:00,2020-05-12 03:40:00,197.0,196.0,2,3.9,15.6,100,781.4,0,0,
2020-05-11 22:30:00,2020-05-12 03:30:00,243.0,238.0,5.1,6.8,15.4,100,781.4,0,0,
2020-05-11 22:20:00,2020-05-12 03:20:00,226.0,215.0,4.9,6.8,15.5,100,781.3,0,0,
2020-05-11 22:10:00,2020-05-12 03:10:00,197.0,204.0,6.1,8.5,15.4,100,781.3,0,0,
2020-05-11 22:00:00,2020-05-12 03:00:00,181.0,192.0,4.9,8.5,15.2,100,781.3,0,0,
2020-05-11 21:50:00,2020-05-12 02:50:00,120.0,88.0,4.6,6.8,15.1,100,781.3,0,0,
2020-05-11 21:40:00,2020-05-12 02:40:00,229.0,237.0,5,7.9,14.9,100,781.2,0,0,
2020-05-11 21:30:00,2020-05-12 02:30:00,247.0,242.0,5.1,7.4,14.7,100,781.1,0,0,
2020-05-11 21:20:00,2020-05-12 02:20:00,270.0,270.0,8,12,14.7,100,781,0,0,
2020-05-11 21:10:00,2020-05-12 02:10:00,338.0,324.0,6.8,10.8,14.8,100,780.8,0,0,
2020-05-11 21:00:00,2020-05-12 02:00:00,313.0,269.0,6.9,12.5,14.7,100,780.8,0,0,
2020-05-11 20:50:00,2020-05-12 01:50:00,265.0,257.0,9.7,13.7,15.1,100,780.9,0.25,0,
2020-05-11 20:40:00,2020-05-12 01:40:00,285.0,275.0,7.3,12.5,15.5,100,780.8,0.25,0,
2020-05-11 20:30:00,2020-05-12 01:30:00,264.0,247.0,9.5,14.3,15.8,99,780.7,0,0,
2020-05-11 20:20:00,2020-05-12 01:20:00,203.0,241.0,9.6,18.3,16.6,89,780.5,0,0,
2020-05-11 20:10:00,2020-05-12 01:10:00,207.0,232.0,5.8,9.7,16.4,77,780.3,0,0,
2020-05-11 20:00:00,2020-05-12 01:00:00,229.0,212.0,8,13.1,16.5,86,780.5,0.25,0,
2020-05-11 19:50:00,2020-05-12 00:50:00,233.0,240.0,10.6,17.2,16.6,86,780.5,0,1,
2020-05-11 19:40:00,2020-05-12 00:40:00,232.0,241.0,15.8,21.8,16.7,85,780.5,0,3,
2020-05-11 19:30:00,2020-05-12 00:30:00,235.0,245.0,13,22.3,17,82,780.4,0,6,
2020-05-11 19:20:00,2020-05-12 00:20:00,241.0,241.0,13.4,18.9,17.3,80,780.4,0,8,
2020-05-11 19:10:00,2020-05-12 00:10:00,226.0,250.0,12.3,21.2,17.5,80,780.3,0,15,
2020-05-11 19:00:00,2020-05-12 00:00:00,221.0,223.0,15.1,26.4,17.8,81,780.3,0,19,
2020-05-11 18:50:00,2020-05-11 23:50:00,233.0,193.0,12.6,25.8,18.2,83,780.3,0,21,
2020-05-11 18:40:00,2020-05-11 23:40:00,245.0,252.0,12,15.4,18.3,81,780.2,0,23,
2020-05-11 18:30:00,2020-05-11 23:30:00,244.0,233.0,11.2,14.9,18.4,84,780,0,40,
2020-05-11 18:20:00,2020-05-11 23:20:00,204.0,245.0,4.2,9.7,18.3,80,780,0.25,99,
2020-05-11 18:10:00,2020-05-11 23:10:00,155.0,132.0,3.8,5.1,18.1,83,779.9,0,155,
2020-05-11 18:00:00,2020-05-11 23:00:00,134.0,138.0,6.1,9.1,17,74,780,0,135,
2020-05-11 17:50:00,2020-05-11 22:50:00,175.0,214.0,6.7,10.2,16.3,99,780.3,0,79,
2020-05-11 17:40:00,2020-05-11 22:40:00,229.0,236.0,11.7,18.9,16.8,89,780.5,0.76,50,
2020-05-11 17:30:00,2020-05-11 22:30:00,227.0,219.0,10.8,16,17.7,84,780.5,1.52,38,
2020-05-11 17:20:00,2020-05-11 22:20:00,180.0,213.0,9.4,17.7,19,75,780.2,0.76,28,
2020-05-11 17:10:00,2020-05-11 22:10:00,171.0,175.0,9.6,17.2,20.6,59,780,0.76,18,
2020-05-11 17:00:00,2020-05-11 22:00:00,158.0,162.0,13.5,22.3,21.4,47,779.8,0,25,
2020-05-11 16:50:00,2020-05-11 21:50:00,151.0,152.0,15.9,23.5,21.6,44,779.7,0,49,
2020-05-11 16:40:00,2020-05-11 21:40:00,162.0,152.0,14.8,25.8,22.4,45,779.7,0,102,
2020-05-11 16:30:00,2020-05-11 21:30:00,167.0,156.0,10.6,18.9,22.8,49,779.7,0,200,
2020-05-11 16:20:00,2020-05-11 21:20:00,169.0,176.0,10.9,19.5,23.3,49,780,0,251,
2020-05-11 16:10:00,2020-05-11 21:10:00,206.0,134.0,9.2,14.9,23.9,42,780.1,0,275,
2020-05-11 16:00:00,2020-05-11 21:00:00,240.0,258.0,8.5,14.3,24.7,37,780.2,0,335,
2020-05-11 15:50:00,2020-05-11 20:50:00,347.0,44.0,5.9,10.8,24.1,38,780.3,0,846,
2020-05-11 15:40:00,2020-05-11 20:40:00,40.0,59.0,7.2,13.7,23.9,40,780.3,0,723,
2020-05-11 15:30:00,2020-05-11 20:30:00,146.0,101.0,4.4,13.1,24.1,40,780.5,0,311,
2020-05-11 15:20:00,2020-05-11 20:20:00,141.0,142.0,6.1,10.8,24.1,41,780.7,0,959,
2020-05-11 15:10:00,2020-05-11 20:10:00,357.0,314.0,7.2,11.4,23.4,43,780.8,0,907,
2020-05-11 15:00:00,2020-05-11 20:00:00,309.0,319.0,6.6,12.5,22.8,46,780.9,0,519,
2020-05-11 14:50:00,2020-05-11 19:50:00,309.0,312.0,11.1,17.2,22.9,47,781,0,401,
2020-05-11 14:40:00,2020-05-11 19:40:00,313.0,325.0,8.4,14.3,22.8,50,781.1,0,532,
2020-05-11 14:30:00,2020-05-11 19:30:00,336.0,342.0,9.4,14.9,22.6,53,781.3,0,703,
2020-05-11 14:20:00,2020-05-11 19:20:00,319.0,312.0,8.2,16.6,22.6,54,781.5,0,345,
2020-05-11 14:10:00,2020-05-11 19:10:00,255.0,282.0,7.2,16,23.3,51,781.6,0,302,
2020-05-11 14:00:00,2020-05-11 19:00:00,146.0,99.0,4.7,8.5,23.6,50,781.8,0,393,
2020-05-11 13:50:00,2020-05-11 18:50:00,318.0,295.0,6.3,11.4,23.5,50,781.9,0,707,
2020-05-11 13:40:00,2020-05-11 18:40:00,118.0,87.0,6.7,12.5,24,48,782.1,0,1046,
2020-05-11 13:30:00,2020-05-11 18:30:00,338.0,23.0,6.3,10.2,23.4,51,782.3,0,1199,
2020-05-11 13:20:00,2020-05-11 18:20:00,359.0,13.0,7.2,12,22.7,53,782.4,0,1149,
2020-05-11 13:10:00,2020-05-11 18:10:00,30.0,14.0,7.2,17.2,22.6,55,782.4,0,830,
2020-05-11 13:00:00,2020-05-11 18:00:00,131.0,101.0,6.7,11.4,22.2,55,782.5,0,902,
2020-05-11 12:50:00,2020-05-11 17:50:00,170.0,132.0,7.9,14.3,21.2,58,782.6,0,1071,
2020-05-11 12:40:00,2020-05-11 17:40:00,148.0,148.0,10.1,16.6,21.2,59,782.7,0,1013,
2020-05-11 12:30:00,2020-05-11 17:30:00,144.0,83.0,5.4,14.3,21.5,58,782.9,0,994,
2020-05-11 12:20:00,2020-05-11 17:20:00,134.0,114.0,6.9,12.5,20.9,60,783,0,977,
2020-05-11 12:10:00,2020-05-11 17:10:00,103.0,65.0,7.2,16,21.2,59,783.1,0,974,
2020-05-11 12:00:00,2020-05-11 17:00:00,109.0,117.0,5.4,10.8,20,64,783.3,0,945,
2020-05-11 11:50:00,2020-05-11 16:50:00,111.0,115.0,8.2,15.4,19.5,64,783.4,0,933,
2020-05-11 11:40:00,2020-05-11 16:40:00,113.0,85.0,7.9,15.4,19.4,66,783.5,0,907,
2020-05-11 11:30:00,2020-05-11 16:30:00,95.0,98.0,8.4,13.1,18.7,70,783.7,0,876,
2020-05-11 11:20:00,2020-05-11 16:20:00,58.0,10.0,8.6,13.7,18.5,73,783.7,0,852,
2020-05-11 11:10:00,2020-05-11 16:10:00,128.0,128.0,7.7,12,18.5,74,783.7,0,818,
2020-05-11 11:00:00,2020-05-11 16:00:00,108.0,113.0,6.6,13.1,18.3,76,783.8,0,784,
2020-05-11 10:50:00,2020-05-11 15:50:00,115.0,109.0,7.2,12,18.2,77,783.9,0,762,
2020-05-11 10:40:00,2020-05-11 15:40:00,141.0,119.0,5.9,10.8,18.1,77,784,0,750,
2020-05-11 10:30:00,2020-05-11 15:30:00,128.0,117.0,7.4,13.7,17.3,82,784,0,732,
2020-05-11 10:20:00,2020-05-11 15:20:00,127.0,132.0,6.3,10.8,17.4,86,784.1,0,602,
2020-05-11 10:10:00,2020-05-11 15:10:00,146.0,147.0,7.3,11.4,16.9,94,784.1,0,683,
2020-05-11 10:00:00,2020-05-11 15:00:00,102.0,143.0,5.7,9.7,16.7,95,784,0,504,
2020-05-11 09:50:00,2020-05-11 14:50:00,81.0,86.0,4.8,8.5,16,99,784,0,400,
2020-05-11 09:40:00,2020-05-11 14:40:00,112.0,133.0,4.8,8.5,15.6,100,784,0,289,
2020-05-11 09:30:00,2020-05-11 14:30:00,150.0,153.0,7.8,12,15.4,100,783.9,0,299,
2020-05-11 09:20:00,2020-05-11 14:20:00,129.0,120.0,6.9,11.4,15.1,100,783.9,0,276,
